일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,상장시가총액
"2022/09/23","13325.29","167.04","1.27","13185.12","13409.33","13079.26","3645.0","63032.0","3.9308977E7"
"2022/09/22","13158.25","-65.67","-0.50","13144.49","13180.99","13057.87","2638.0","51235.0","3.8825925E7"
"2022/09/21","13223.92","-89.90","-0.68","13203.61","13336.74","13186.86","2354.0","52459.0","3.9117814E7"
"2022/09/20","13313.82","404.70","3.13","13049.98","13319.53","12976.13","2700.0","65418.0","3.9378711E7"
"2022/09/19","12909.12","-90.80","-0.70","13037.22","13042.87","12787.69","2256.0","46275.0","3.8195731E7"
"2022/09/16","12999.92","-135.79","-1.03","13113.53","13140.93","12957.95","4488.0","96638.0","3.8460825E7"
"2022/09/15","13135.71","-136.97","-1.03","13265.72","13318.02","13135.71","2712.0","48956.0","3.8860591E7"
"2022/09/14","13272.68","-309.96","-2.28","13460.10","13460.10","13262.75","3147.0","56807.0","3.9260519E7"
"2022/09/13","13582.64","318.37","2.40","13454.16","13630.75","13454.16","4308.0","68165.0","4.0166905E7"
"2022/09/08","13264.27","35.66","0.27","13340.33","13379.18","13196.08","5580.0","69747.0","3.9234461E7"
"2022/09/07","13228.61","-99.69","-0.75","13262.16","13277.29","13143.85","2785.0","57223.0","3.9130031E7"
"2022/09/06","13328.30","-16.72","-0.13","13340.04","13437.06","13273.96","2039.0","41657.0","3.9422734E7"
"2022/09/05","13345.02","19.72","0.15","13406.99","13460.47","13256.52","2746.0","40559.0","3.9469904E7"
"2022/09/02","13325.30","204.95","1.56","13129.07","13370.50","13083.10","3077.0","65608.0","3.9414118E7"
"2022/09/01","13120.35","-199.63","-1.50","13256.46","13265.07","13098.64","2734.0","58608.0","3.8817394E7"
"2022/08/31","13319.98","64.05","0.48","13197.73","13372.37","13092.76","2348.0","62367.0","3.9403397E7"
"2022/08/30","13255.93","166.43","1.27","13104.19","13364.99","13104.19","3141.0","46857.0","3.9214758E7"
"2022/08/29","13089.50","-277.38","-2.08","13240.48","13269.86","13052.20","2456.0","46411.0","3.8728905E7"
"2022/08/26","13366.88","-98.67","-0.73","13457.71","13512.83","13347.35","3032.0","66410.0","3.9541869E7"
"2022/08/25","13465.55","118.15","0.89","13354.52","13470.12","13335.89","1857.0","39484.0","3.9829937E7"
"2022/08/24","13347.40","-87.81","-0.65","13404.71","13500.15","13347.40","2414.0","47301.0","3.9488241E7"
"2022/08/23","13435.21","-165.98","-1.22","13573.63","13573.63","13386.31","2433.0","48575.0","3.9744679E7"
"2022/08/22","13601.19","-97.70","-0.71","13611.92","13644.50","13490.13","2404.0","47162.0","4.0224469E7"
"2022/08/19","13698.89","143.25","1.06","13546.21","13712.03","13470.17","2494.0","51302.0","4.0512998E7"
"2022/08/18","13555.64","-85.93","-0.63","13510.75","13662.69","13453.12","1883.0","47567.0","4.009164E7"
"2022/08/17","13641.57","130.39","0.97","13525.34","13654.73","13525.34","3335.0","54361.0","4.0342467E7"
"2022/08/16","13511.18","-104.26","-0.77","13613.93","13623.72","13457.98","4620.0","73519.0","3.9961901E7"
"2022/08/12","13615.44","-4.15","-0.03","13689.02","13902.43","13518.30","4058.0","91189.0","4.0269477E7"
"2022/08/11","13619.59","36.30","0.27","13642.57","13658.20","13541.64","3197.0","56837.0","4.0276685E7"
"2022/08/10","13583.29","-90.92","-0.66","13757.94","13767.33","13529.14","2848.0","51350.0","4.0167458E7"
"2022/08/09","13674.21","28.95","0.21","13537.35","13783.28","13452.74","4223.0","82786.0","4.0436306E7"
"2022/08/08","13645.26","72.78","0.54","13511.17","13728.89","13499.22","2702.0","57308.0","4.0359456E7"
"2022/08/05","13572.48","233.35","1.75","13376.30","13669.77","13354.56","3150.0","58802.0","4.0140571E7"
"2022/08/04","13339.13","-47.99","-0.36","13407.45","13439.09","13267.94","4887.0","62418.0","3.944983E7"
