일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,상장시가총액
"2024/09/20","16881.97","275.16","1.66","16502.48","16914.00","16502.48","33951.0","2725618.0","1.58605111E8"
"2024/09/19","16606.81","642.71","4.03","16240.20","16630.64","16225.69","36143.0","967461.0","1.56007592E8"
"2024/09/13","15964.10","178.17","1.13","15897.57","16029.55","15746.26","11425.0","586215.0","1.49973799E8"
"2024/09/12","15785.93","131.50","0.84","15757.77","15854.85","15582.28","16543.0","823285.0","1.48308701E8"
"2024/09/11","15654.43","-295.36","-1.85","16023.71","16098.73","15530.08","36386.0","1223268.0","1.47075911E8"
"2024/09/10","15949.79","373.57","2.40","15814.14","16080.90","15663.36","17035.0","986245.0","1.49867573E8"
"2024/09/09","15576.22","14.31","0.09","15342.23","15668.83","15305.33","11414.0","734783.0","1.46376965E8"
"2024/09/06","15561.91","274.45","1.80","15271.28","15657.21","15114.13","13504.0","1102228.0","1.46246292E8"
"2024/09/05","15287.46","-255.62","-1.64","15652.49","15652.49","15112.53","16150.0","1099007.0","1.4365939E8"
"2024/09/04","15543.08","-430.10","-2.69","15585.02","15741.33","15511.50","16094.0","908262.0","1.46083716E8"
"2024/09/03","15973.18","-15.45","-0.10","16018.59","16215.03","15949.76","16001.0","1318885.0","1.50116299E8"
"2024/09/02","15988.63","-317.90","-1.95","16416.87","16416.87","15828.83","13613.0","862268.0","1.50228459E8"
"2024/08/30","16306.53","368.36","2.31","15969.92","16398.70","15969.92","19861.0","1222641.0","1.53197603E8"
"2024/08/29","15938.17","-326.01","-2.00","16252.07","16342.91","15937.95","24198.0","2006432.0","1.4974093E8"
"2024/08/28","16264.18","395.70","2.49","15912.47","16417.84","15806.27","34909.0","3086358.0","1.52801208E8"
"2024/08/27","15868.48","-58.57","-0.37","15975.80","16298.72","15832.24","16172.0","939868.0","1.49024248E8"
"2024/08/26","15927.05","126.36","0.80","15939.67","15976.07","15745.73","21227.0","1197240.0","1.49571111E8"
"2024/08/23","15800.69","122.02","0.78","15651.26","15869.56","15585.75","32876.0","2028206.0","1.48379685E8"
"2024/08/22","15678.67","102.89","0.66","15540.55","15732.40","15426.22","37561.0","1452941.0","1.47233803E8"
"2024/08/21","15575.78","390.16","2.57","15428.80","15577.52","15315.16","43956.0","2086702.0","1.46259409E8"
"2024/08/20","15185.62","-275.00","-1.78","15502.23","15523.02","15136.85","40722.0","786432.0","1.42583458E8"
"2024/08/19","15460.62","88.92","0.58","15422.64","15598.80","15371.11","92248.0","1230878.0","1.45166565E8"
"2024/08/16","15371.70","183.99","1.21","15251.19","15470.62","15186.10","59114.0","891862.0","1.44297592E8"
"2024/08/14","15187.71","28.08","0.19","15218.68","15238.90","14904.72","28918.0","659537.0","1.42568486E8"
"2024/08/13","15159.63","-327.16","-2.11","15418.58","15470.41","15024.62","22112.0","547037.0","1.42298378E8"
"2024/08/12","15486.79","88.71","0.58","15541.17","15777.67","15394.67","37746.0","771224.0","1.45370321E8"
"2024/08/09","15398.08","-104.46","-0.67","15660.64","15660.64","15351.97","43486.0","665647.0","1.44522172E8"
"2024/08/08","15502.54","123.41","0.80","15285.82","15536.01","15204.31","78669.0","1052775.0","1.45501899E8"
"2024/08/07","15379.13","742.71","5.07","14646.22","15736.60","14646.09","35760.0","1377400.0","1.44338239E8"
"2024/08/06","14636.42","459.26","3.24","14673.84","14928.06","14389.96","27459.0","786898.0","1.37365142E8"
"2024/08/05","14177.16","-744.99","-4.99","14675.76","14912.17","13644.27","34795.0","944105.0","1.33051806E8"
"2024/08/02","14922.15","-327.04","-2.14","15072.88","15171.59","14859.02","41272.0","646088.0","1.40045873E8"
"2024/08/01","15249.19","-174.89","-1.13","15166.87","15384.96","15095.92","36876.0","635650.0","1.43112472E8"
"2024/07/31","15424.08","-158.38","-1.02","15660.96","15703.25","15205.87","53477.0","800297.0","1.44752016E8"
"2024/07/30","15582.46","-4.65","-0.03","15503.11","15782.16","15355.88","34058.0","641123.0","1.46239647E8"
"2024/07/29","15587.11","442.82","2.92","15294.91","15692.34","15273.93","23821.0","601486.0","1.46282777E8"
"2024/07/26","15144.29","355.78","2.41","14939.17","15374.64","14876.25","50849.0","744117.0","1.42131382E8"
"2024/07/25","14788.51","-8.36","-0.06","14728.19","15116.43","14575.99","34035.0","941574.0","1.38795483E8"
"2024/07/24","14796.87","438.67","3.06","14329.86","14852.45","14230.07","58043.0","806613.0","1.38874487E8"
"2024/07/23","14358.20","-96.88","-0.67","14478.55","14635.31","14351.90","47669.0","521581.0","1.3476153E8"
"2024/07/22","14455.08","213.63","1.50","14203.10","14564.56","14185.19","17708.0","571940.0","1.3566956E8"
"2024/07/19","14241.45","-151.11","-1.05","14255.73","14328.11","14074.28","39658.0","372749.0","1.33667104E8"
"2024/07/18","14392.56","-116.82","-0.81","14488.53","14493.85","14360.64","19115.0","495205.0","1.35085037E8"
"2024/07/17","14509.38","321.22","2.26","14212.61","14606.96","14151.68","37339.0","979611.0","1.36180306E8"
"2024/07/16","14188.16","22.46","0.16","14225.88","14276.76","14029.23","33841.0","661516.0","1.3317028E8"
"2024/07/15","14165.70","-36.13","-0.25","14325.68","14342.93","14152.11","14784.0","452397.0","1.32958959E8"
"2024/07/12","14201.83","246.71","1.77","13990.87","14227.23","13968.06","22774.0","815635.0","1.33296979E8"
"2024/07/11","13955.12","72.74","0.52","13950.43","13983.61","13829.39","18233.0","449662.0","1.3097864E8"
"2024/07/10","13882.38","78.49","0.57","13781.40","13965.03","13740.98","17859.0","436498.0","1.30211899E8"
"2024/07/09","13803.89","174.97","1.28","13696.69","13828.49","13685.60","43424.0","477953.0","1.29475324E8"
"2024/07/08","13628.92","-143.80","-1.04","13802.85","13831.81","13552.32","31656.0","470065.0","1.27817887E8"
"2024/07/05","13772.72","196.85","1.45","13613.82","13851.91","13577.11","19266.0","862081.0","1.29175931E8"
"2024/07/04","13575.87","17.03","0.13","13577.16","13616.76","13469.07","9156.0","357086.0","1.27348909E8"
"2024/07/03","13558.84","-80.37","-0.59","13568.01","13617.74","13381.72","11688.0","370975.0","1.27192683E8"
"2024/07/02","13639.21","322.44","2.42","13237.13","13705.40","13187.03","13860.0","657626.0","1.27946375E8"
"2024/07/01","13316.77","555.99","4.36","12813.64","13354.66","12769.01","12223.0","585508.0","1.24927149E8"
"2024/06/28","12760.78","-11.11","-0.09","12793.91","12801.43","12697.37","7183.0","227666.0","1.19715053E8"
"2024/06/27","12771.89","-34.20","-0.27","12763.13","12814.52","12698.80","9115.0","341367.0","1.19816353E8"
"2024/06/26","12806.09","-110.99","-0.86","12888.70","12896.05","12790.72","10013.0","254462.0","1.20138246E8"
"2024/06/25","12917.08","38.42","0.30","12942.51","12980.14","12830.07","9515.0","227451.0","1.21176609E8"
"2024/06/24","12878.66","-99.35","-0.77","12980.39","13025.76","12877.80","22556.0","317716.0","1.20813061E8"
"2024/06/21","12978.01","-77.93","-0.60","13069.95","13121.30","12932.60","20556.0","522325.0","1.21745988E8"
"2024/06/20","13055.94","-122.89","-0.93","13144.32","13174.90","13055.94","9361.0","242589.0","1.2247563E8"
"2024/06/19","13178.83","212.20","1.64","13041.47","13178.84","13003.82","21939.0","317880.0","1.23626281E8"
"2024/06/18","12966.63","-8.26","-0.06","13020.90","13057.25","12909.90","14553.0","268105.0","1.21635953E8"
"2024/06/17","12974.89","-73.53","-0.56","13049.55","13049.55","12904.85","19366.0","312893.0","1.21711609E8"
"2024/06/14","13048.42","-2.92","-0.02","13031.34","13111.59","12948.25","8052.0","332828.0","1.22398489E8"
"2024/06/13","13051.34","-139.47","-1.06","13304.48","13385.23","13048.29","9959.0","489525.0","1.22424472E8"
"2024/06/12","13190.81","-114.64","-0.86","13383.01","13422.66","13122.38","9943.0","345600.0","1.23730587E8"
"2024/06/11","13305.45","62.28","0.47","13339.13","13469.93","13260.46","8032.0","335017.0","1.24809461E8"
"2024/06/10","13243.17","-222.71","-1.65","13305.61","13357.55","13209.57","5136.0","291038.0","1.24227203E8"
"2024/06/07","13465.88","-15.97","-0.12","13585.60","13639.51","13364.52","6937.0","306607.0","1.26313538E8"
"2024/06/05","13481.85","121.92","0.91","13442.76","13585.72","13371.31","5452.0","373771.0","1.26465654E8"
"2024/06/04","13359.93","265.13","2.02","13082.00","13417.71","13057.18","7676.0","493678.0","1.25325772E8"
"2024/06/03","13094.80","309.59","2.42","12915.18","13216.96","12886.10","9537.0","521712.0","1.22834014E8"
"2024/05/31","12785.21","-69.46","-0.54","12965.95","13003.98","12765.61","8419.0","402762.0","1.19924165E8"
"2024/05/30","12854.67","-50.32","-0.39","12896.21","13062.04","12793.25","5025.0","194872.0","1.20575759E8"
"2024/05/29","12904.99","-218.43","-1.66","13094.49","13094.49","12879.03","9104.0","290732.0","1.21044911E8"
"2024/05/28","13123.42","-53.51","-0.41","13158.68","13208.70","13085.10","8499.0","275775.0","1.23093925E8"
"2024/05/27","13176.93","17.39","0.13","13193.89","13232.68","13060.42","5404.0","209536.0","1.23593423E8"
"2024/05/24","13159.54","-259.21","-1.93","13366.45","13367.36","13156.75","8910.0","324463.0","1.23431584E8"
"2024/05/23","13418.75","-116.74","-0.86","13487.27","13539.41","13418.75","4037.0","188088.0","1.25857368E8"
"2024/05/22","13535.49","-103.68","-0.76","13705.18","13705.18","13532.39","6583.0","253698.0","1.26951289E8"
"2024/05/21","13639.17","-124.91","-0.91","13688.05","13718.67","13636.56","8408.0","205133.0","1.27924786E8"
"2024/05/20","13764.08","-124.46","-0.90","13945.87","13955.91","13685.39","4509.0","230947.0","1.29100813E8"
"2024/05/17","13888.54","32.42","0.23","13781.63","13912.08","13708.14","5602.0","356070.0","1.302663E8"
"2024/05/16","13856.12","126.97","0.92","13905.45","13944.36","13819.59","9681.0","284602.0","1.29959088E8"
"2024/05/14","13729.15","15.59","0.11","13734.13","13784.32","13687.94","4144.0","141414.0","1.28766297E8"
"2024/05/13","13713.56","-117.35","-0.85","13860.34","13895.57","13664.11","7513.0","179842.0","1.28602196E8"
"2024/05/10","13830.91","115.53","0.84","13882.75","14009.50","13799.17","4320.0","248024.0","1.29739472E8"
"2024/05/09","13715.38","-226.71","-1.63","13985.68","13986.66","13709.22","4136.0","286576.0","1.28870257E8"
"2024/05/08","13942.09","59.43","0.43","13995.18","14045.87","13881.79","3645.0","227378.0","1.30988971E8"
"2024/05/07","13882.66","270.47","1.99","13784.47","13968.07","13776.88","5819.0","358775.0","1.30435404E8"
"2024/05/03","13612.19","-15.08","-0.11","13706.83","13723.96","13603.71","3335.0","163498.0","1.27897254E8"
"2024/05/02","13627.27","-77.24","-0.56","13676.45","13746.26","13619.49","3854.0","205448.0","1.28038584E8"
"2024/04/30","13704.51","166.92","1.23","13541.25","13818.19","13541.25","5299.0","370127.0","1.28761592E8"
"2024/04/29","13537.59","271.49","2.05","13364.15","13547.01","13359.91","4088.0","258482.0","1.27194762E8"
"2024/04/26","13266.10","-89.12","-0.67","13335.83","13373.24","13260.61","3284.0","159949.0","1.24643064E8"
"2024/04/25","13355.22","-160.70","-1.19","13458.66","13479.58","13312.39","3381.0","162162.0","1.25479085E8"
"2024/04/24","13515.92","-18.27","-0.13","13660.48","13660.48","13496.11","4341.0","157068.0","1.2698764E8"
"2024/04/23","13534.19","-37.56","-0.28","13521.03","13592.94","13482.54","8479.0","160926.0","1.27159283E8"
"2024/04/22","13571.75","378.38","2.87","13413.10","13571.75","13377.84","6010.0","227008.0","1.27528357E8"
"2024/04/19","13193.37","-218.76","-1.63","13263.96","13303.85","13036.53","7472.0","221747.0","1.23974787E8"
"2024/04/18","13412.13","337.08","2.58","13202.42","13478.92","13163.11","7359.0","197307.0","1.26018901E8"
"2024/04/17","13075.05","-121.16","-0.92","13208.11","13271.27","13075.05","5404.0","214851.0","1.22852389E8"
"2024/04/16","13196.21","-265.97","-1.98","13390.18","13424.91","13183.35","8188.0","231757.0","1.23988392E8"
"2024/04/15","13462.18","-131.44","-0.97","13468.32","13488.43","13345.15","5056.0","166865.0","1.26500917E8"
"2024/04/12","13593.62","69.26","0.51","13519.77","13636.54","13447.83","5448.0","222472.0","1.27737785E8"
"2024/04/11","13524.36","-133.45","-0.98","13446.21","13606.88","13378.20","7770.0","284306.0","1.270774E8"
"2024/04/09","13657.81","-256.84","-1.85","13982.61","14015.22","13657.81","4796.0","242785.0","1.28333266E8"
"2024/04/08","13914.65","237.18","1.73","13645.04","13993.40","13499.43","6125.0","312326.0","1.30729933E8"
"2024/04/05","13677.47","-116.54","-0.84","13704.78","13747.49","13610.10","5695.0","184755.0","1.28507589E8"
"2024/04/04","13794.01","8.58","0.06","13883.17","13915.19","13775.94","6809.0","191672.0","1.29604714E8"
"2024/04/03","13785.43","-188.32","-1.35","13872.35","13931.94","13779.81","7611.0","291957.0","1.29523046E8"
"2024/04/02","13973.75","-212.00","-1.49","14107.44","14124.56","13973.75","12553.0","364198.0","1.31298029E8"
"2024/04/01","14185.75","-137.44","-0.96","14413.29","14419.52","14177.11","10039.0","419227.0","1.33291956E8"
"2024/03/29","14323.19","102.35","0.72","14306.28","14520.35","14189.95","12092.0","487815.0","1.34577017E8"
"2024/03/28","14220.84","-50.89","-0.36","14228.75","14331.88","14149.63","17392.0","410868.0","1.33617881E8"
"2024/03/27","14271.73","-44.92","-0.31","14262.03","14325.62","14133.62","22238.0","418517.0","1.34092403E8"
"2024/03/26","14316.65","-159.72","-1.10","14513.10","14564.02","14296.03","50468.0","630779.0","1.3452183E8"
"2024/03/25","14476.37","101.35","0.71","14494.91","14583.79","14440.40","59325.0","753626.0","1.36020599E8"
"2024/03/22","14375.02","-37.79","-0.26","14387.90","14479.46","14326.49","94619.0","762155.0","1.35051487E8"
"2024/03/21","14412.81","162.72","1.14","14334.19","14412.81","14143.21","145881.0","534364.0","1.35393268E8"
"2024/03/20","14250.09","20.19","0.14","14325.70","14457.93","14200.23","109656.0","589644.0","1.33865262E8"
"2024/03/19","14229.90","-38.07","-0.27","14256.30","14276.94","14114.11","89036.0","326238.0","1.33673117E8"
"2024/03/18","14267.97","343.53","2.47","14005.88","14435.63","14005.88","20598.0","414982.0","1.34030349E8"
"2024/03/15","13924.44","-149.68","-1.06","14074.53","14239.84","13899.08","14259.0","438305.0","1.30806196E8"
"2024/03/14","14074.12","79.09","0.57","14015.91","14092.84","13956.86","10362.0","520582.0","1.32212841E8"
"2024/03/13","13995.03","-180.36","-1.27","14202.03","14258.74","13901.30","14770.0","343748.0","1.31470435E8"
"2024/03/12","14175.39","128.32","0.91","14088.10","14194.15","13996.63","17017.0","291147.0","1.33150722E8"
"2024/03/11","14047.07","-54.51","-0.39","14196.66","14270.77","14036.94","24911.0","533270.0","1.3194747E8"
"2024/03/08","14101.58","514.07","3.78","13886.57","14101.75","13864.10","19991.0","478616.0","1.32456998E8"
"2024/03/07","13587.51","-27.71","-0.20","13713.69","13893.96","13505.10","23357.0","400330.0","1.27631231E8"
"2024/03/06","13615.22","183.78","1.37","13435.73","13639.57","13397.52","12584.0","323753.0","1.27892065E8"
"2024/03/05","13431.44","74.84","0.56","13288.21","13569.34","13261.16","10553.0","366869.0","1.26119398E8"
"2024/03/04","13356.60","-130.92","-0.97","13565.09","13577.56","13340.97","13627.0","354301.0","1.25415621E8"
"2024/02/29","13487.52","-495.16","-3.54","13897.55","13949.76","13487.52","9288.0","497536.0","1.26637764E8"
"2024/02/28","13982.68","-46.23","-0.33","13967.83","14101.27","13923.22","6308.0","290865.0","1.31280057E8"
"2024/02/27","14028.91","123.09","0.89","13993.67","14053.31","13886.91","9206.0","482531.0","1.31715284E8"
"2024/02/26","13905.82","41.04","0.30","13948.97","14023.69","13889.35","13724.0","322213.0","1.30560351E8"
"2024/02/23","13864.78","68.52","0.50","13838.33","14022.29","13779.62","13073.0","429946.0","1.30176289E8"
"2024/02/22","13796.26","-84.76","-0.61","13938.53","13983.68","13759.68","8384.0","233285.0","1.29536413E8"
"2024/02/21","13881.02","-32.60","-0.23","13948.60","13963.60","13835.66","9334.0","332270.0","1.30333018E8"
"2024/02/20","13913.62","-44.19","-0.32","13946.48","14027.38","13886.14","6903.0","248780.0","1.30638228E8"
"2024/02/19","13957.81","-15.39","-0.11","13939.34","14038.46","13897.53","8324.0","208082.0","1.31050648E8"
"2024/02/16","13973.20","64.95","0.47","13967.51","14029.83","13897.25","5252.0","170718.0","1.31195789E8"
"2024/02/15","13908.25","-118.77","-0.85","14092.91","14095.85","13900.52","6002.0","180667.0","1.30586907E8"
"2024/02/14","14027.02","-182.84","-1.29","13978.05","14095.20","13908.77","5705.0","212284.0","1.31701817E8"
"2024/02/13","14209.86","422.94","3.07","13905.73","14233.62","13905.00","7329.0","357778.0","1.33405239E8"
"2024/02/08","13786.92","-75.63","-0.55","13901.82","13995.98","13742.87","6162.0","297894.0","1.2943583E8"
"2024/02/07","13862.55","-191.34","-1.36","14122.58","14179.62","13834.40","6456.0","327449.0","1.30144604E8"
"2024/02/06","14053.89","72.56","0.52","14120.10","14352.55","13980.81","7465.0","303709.0","1.3193651E8"
"2024/02/05","13981.33","-186.24","-1.31","14135.49","14188.46","13896.41","7179.0","271583.0","1.31253835E8"
"2024/02/02","14167.57","394.07","2.86","13755.79","14171.08","13735.77","7369.0","308772.0","1.32987635E8"
"2024/02/01","13773.50","-106.82","-0.77","13763.24","13820.03","13516.87","10663.0","345744.0","1.29290011E8"
"2024/01/31","13880.32","70.09","0.51","13827.52","13905.77","13741.28","9587.0","346487.0","1.30296333E8"
"2024/01/30","13810.23","126.27","0.92","13794.65","13910.46","13700.95","7586.0","288505.0","1.29638671E8"
"2024/01/29","13683.96","174.13","1.29","13776.20","13973.93","13683.96","9953.0","402407.0","1.28453381E8"
"2024/01/26","13509.83","-48.41","-0.36","13461.02","13624.69","13397.79","5649.0","207052.0","1.2681954E8"
"2024/01/25","13558.24","29.72","0.22","13585.70","13679.80","13500.44","8224.0","260938.0","1.27273786E8"
"2024/01/24","13528.52","-142.91","-1.05","13638.89","13723.02","13511.99","9098.0","211285.0","1.26995117E8"
"2024/01/23","13671.43","29.54","0.22","13721.52","13819.33","13603.23","10033.0","290766.0","1.2826536E8"
"2024/01/22","13641.89","362.82","2.73","13354.06","13685.44","13347.13","11409.0","405733.0","1.2798855E8"
"2024/01/19","13279.07","162.93","1.24","13205.50","13336.80","13178.38","22762.0","416671.0","1.24586769E8"
"2024/01/18","13116.14","-123.49","-0.93","13250.31","13320.99","13088.99","23980.0","337356.0","1.22745734E8"
"2024/01/17","13239.63","-400.71","-2.94","13594.27","13638.36","13214.00","17709.0","445911.0","1.23898174E8"
"2024/01/16","13640.34","-2.58","-0.02","13781.59","13835.67","13562.70","23221.0","538400.0","1.27643704E8"
"2024/01/15","13642.92","-109.80","-0.80","13749.56","13871.42","13562.53","63376.0","492527.0","1.27665896E8"
